recording_file,sample_mid,is_positive
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,2860,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3975,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8220,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,1832,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,7056,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,11542,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1202,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,4063,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,107,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3626,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,91,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,4313,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4477,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7615,1
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,4612,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2255,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5574,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,9733,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,5808,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10153,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,9712,1
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4424,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5339,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1071,1
ARDG_AQUA bream150gr21cm  281025 1548002.csv,25,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6599,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,6912,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9934,0
ARDG_AQUA bream620 gr31cm  281025 1618004.csv,2144,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,451,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,8996,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3493,1
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,3832,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,7277,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,11476,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4985,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1886,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,1622,0
ARDG_AQUA bream 310gr 23 sm  281025 1233003.csv,229,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,7033,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11545,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4123,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8253,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1438,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,1657,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11797,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4462,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,917,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10440,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,6544,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6359,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,3668,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6213,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7190,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,4002,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,9044,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,8948,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,3025,1
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,5853,1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,5556,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,8772,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,7012,1
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3248,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,6819,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,4958,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,4382,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,7088,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9690,1
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,1898,1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,5079,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,115,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,4114,1
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,40,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5509,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,613,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3907,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7875,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,200,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,3748,1
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,3858,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4819,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4772,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6246,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2224,1
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,6481,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,9373,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6408,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,11985,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4185,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,763,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,10871,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,1870,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8934,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,3494,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,915,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2882,1
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4616,1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4861,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8223,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,4982,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,1571,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,6841,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,558,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,11185,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7757,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9270,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10922,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,7875,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1406,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8276,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4730,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8568,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,5058,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,3151,0
ARDG_AQUA bream 310gr 23 sm  281025 1233003.csv,380,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,505,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8400,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,2051,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,10394,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,879,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,8796,0
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,2327,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,6788,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2406,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3306,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,6980,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,5109,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2132,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1061,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10612,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3900,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,417,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,5167,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,11401,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,11519,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2320,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2716,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,439,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,73,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,3202,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,3936,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3643,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8176,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10635,1
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,6275,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,4317,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,10416,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,3950,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,681,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,5267,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1260,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,835,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1099,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,3267,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7056,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8168,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,8050,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7910,1
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,2006,1
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,8604,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4447,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,10067,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5271,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,8905,1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1982,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,9272,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1154,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,5087,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,4016,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,5942,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7809,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10160,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1056,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,4268,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,3201,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,5808,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,311,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4394,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,6808,1
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1704,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,5149,1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,1084,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,6782,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1280,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,203,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,10649,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,8466,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,2086,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,217,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8289,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,8670,1
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,654,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11877,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,7511,1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,10424,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10469,1
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,9690,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9899,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1266,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,10134,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,10334,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4771,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,10376,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,5676,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,437,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,7673,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,3069,1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,8117,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2811,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1101,0
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,4635,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8282,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5536,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,899,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,1302,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,5018,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,343,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,484,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,11509,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11126,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,7357,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,3122,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8635,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11125,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,11863,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8309,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,8201,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,4931,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,8439,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8094,1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6537,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,11344,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,2849,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,7349,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1166,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,11812,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,9736,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,10128,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8657,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6639,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1522,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,3094,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1419,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7036,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,4192,1
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,12044,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,1242,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,3145,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8656,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2973,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,4438,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11725,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,6771,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2228,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,6974,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9804,1
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,3087,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,645,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10018,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10985,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,9757,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,6335,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2570,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6258,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4637,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,4970,0
ARDG_AQUA bream556gr 30cm  281025 1500003.csv,34,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,7957,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6633,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1380,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,8742,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,11503,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8157,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,419,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4280,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,9068,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,3412,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7186,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,3177,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5238,1
ARDG_AQUA bream150gr21cm  281025 1548002.csv,7210,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,3506,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,5404,0
ARDG_AQUA bream620 gr31cm  281025 1618004.csv,583,1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5961,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,1811,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,4506,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,9729,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,652,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,11129,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,5346,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,3014,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,4618,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,7019,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,11034,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10690,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,7503,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,8416,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2579,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,3543,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,9304,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3965,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,586,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8279,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10303,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4466,0
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,6045,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9307,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1321,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,11951,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,11196,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10636,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,56,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11985,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6212,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,11663,0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,916,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,5807,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8103,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,8628,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8173,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4000,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10969,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2330,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,5762,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6975,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7062,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10385,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6900,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,6092,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,5182,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,6200,1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,7316,1
ARDG_AQUA bream 340gr 27cm  281025 1415002.csv,1766,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,8455,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1545,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,7141,1
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,1177,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4278,0
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,710,1
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,5528,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10395,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,11075,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,8257,1
ARDG_AQUA bream630gr 32cm  281025 1500002.csv,6620,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3263,1
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5900,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,3152,1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,5282,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4076,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2724,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,6134,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,11003,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,9756,0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,127,1
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,4396,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,6603,0
ARDG_AQUA bream 340gr 27cm  281025 1415002.csv,1681,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,5070,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,419,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,6473,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,8002,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10863,0
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,4916,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,7157,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,11533,0
ARDG_AQUA bream 340gr 27cm  281025 1415002.csv,584,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,10611,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10288,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1293,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,1937,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,9497,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,1477,0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5543,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,11671,0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,11615,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,1240,1
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,6097,0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,8054,0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,7670,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9294,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,159,1
ARDG_AQUA bream350 gr27cm  281025 1548002.csv,2093,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,10619,0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4565,1
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,11525,0
ARDG_AQUA bream500gr 30cm  281025 1500002.csv,5933,0
ARDG_AQUA bream 630gr 31cm  281025 1400002.csv,2059,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,6096,1
ARDG_AQUA bream620 gr31cm  281025 1618004.csv,2436,0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1888,0
ARDG_AQUA bream620 gr31cm  281025 1618003.csv,4476,0
ARDG_AQUA bream 390gr 26cm  281025 1325003.csv,679,0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10782,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9799,0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4644,0
ARDG_AQUA bream 340gr 27cm  281025 1415002.csv,716,0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,8094,1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5503,1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,2318,0
ARDG_AQUA bream 150gr 21 sm  281025 1132002.csv,10112,0
